# file...... line32.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 145
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:38 EST,+46368.9,+66987.8,+1.63438e-005,-3.95013e-005,+80250.5,-6389.21
2010-01-01 00:00:39 EST,+46368.9,+66987.8,+2.6377e-005,-2.93063e-005,+80250.5,-6389.21
2010-01-01 00:00:40 EST,+46368.9,+66987.8,+4.42194e-006,-1.73475e-005,+80250.5,-6389.21
2010-01-01 00:00:41 EST,+46368.9,+66987.8,+2.25658e-005,-4.95105e-005,+80250.5,-6389.21
2010-01-01 00:00:42 EST,+46368.9,+66987.8,+3.00901e-005,-5.52491e-005,+80250.5,-6389.21
2010-01-01 00:00:43 EST,+46368.9,+66987.8,+8.75304e-006,-2.67258e-008,+80250.5,-6389.21
2010-01-01 00:00:44 EST,+46368.9,+66987.8,-6.46706e-006,-6.78469e-006,+80250.5,-6389.21
2010-01-01 00:00:45 EST,+46368.9,+66987.8,+3.43996e-006,-2.6916e-005,+80250.5,-6389.21
2010-01-01 00:00:46 EST,+46368.9,+66987.8,+3.66654e-006,-1.82262e-005,+80250.5,-6389.21
2010-01-01 00:00:47 EST,+46368.9,+66987.8,+5.17483e-006,-2.83421e-005,+80250.5,-6389.21
2010-01-01 00:00:48 EST,+46368.9,+66987.8,+2.3036e-005,-2.32422e-005,+80250.5,-6389.21
2010-01-01 00:00:49 EST,+46368.9,+66987.8,+1.49275e-005,-8.26059e-006,+80250.5,-6389.21
2010-01-01 00:00:50 EST,+46368.9,+66987.8,+1.78579e-005,+3.95478e-006,+80250.5,-6389.21
2010-01-01 00:00:51 EST,+46368.9,+66987.8,+4.35081e-006,-2.40734e-005,+80250.5,-6389.21
2010-01-01 00:00:52 EST,+46368.9,+66987.8,+4.45881e-005,-3.89475e-005,+80250.5,-6389.21
2010-01-01 00:00:53 EST,+46368.9,+66987.8,+3.11593e-005,-4.12074e-005,+80250.5,-6389.21
2010-01-01 00:00:54 EST,+46368.9,+66987.8,+1.40244e-005,-2.86596e-005,+80250.5,-6389.21
2010-01-01 00:00:55 EST,+46368.9,+66987.8,+2.20733e-005,-2.87025e-005,+80250.5,-6389.21
2010-01-01 00:00:56 EST,+46368.9,+66987.8,+1.40149e-005,-3.99892e-005,+80250.5,-6389.21
2010-01-01 00:00:57 EST,+46368.9,+66987.8,-7.67192e-006,+2.89399e-005,+80250.5,-6389.21
2010-01-01 00:00:58 EST,+46368.9,+66987.8,-1.46276e-006,-3.84457e-005,+80250.5,-6389.21
2010-01-01 00:00:59 EST,+46368.9,+66987.8,+2.30608e-005,-4.26726e-006,+80250.5,-6389.21
2010-01-01 00:01:00 EST,+46368.9,+66987.8,+2.81927e-005,-4.59995e-005,+80250.5,-6389.21
2010-01-01 00:01:01 EST,+46368.9,+66987.8,+2.38442e-005,-1.70967e-005,+80250.5,-6389.21
