# file...... line24.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 137
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:22 EST,+7804.51,+11337.8,+120588,-7826.44,+76494.3,+97128.1
2010-01-01 00:00:23 EST,+7804.51,+11337.8,+120588,-7826.44,+76494.3,+97128.1
2010-01-01 00:00:24 EST,+7804.51,+11337.8,+120588,-7826.44,+76494.3,+97128.1
2010-01-01 00:00:25 EST,+7804.51,+11337.8,+120588,-7826.44,+76494.3,+97128.1
2010-01-01 00:00:26 EST,+7804.51,+11337.8,+120588,-7826.44,+76494.3,+97128.1
2010-01-01 00:00:27 EST,+7804.51,+11337.8,+120588,-7826.44,+76494.3,+97128.1
2010-01-01 00:00:28 EST,+7804.51,+11337.8,+120588,-7826.44,+76494.3,+97128.1
2010-01-01 00:00:29 EST,+7804.51,+11337.8,+120588,-7826.44,+76494.3,+97128.1
2010-01-01 00:00:30 EST,+7804.51,+11337.8,+120588,-7826.44,+76494.3,+97128.1
2010-01-01 00:00:31 EST,+7804.51,+11337.8,+120588,-7826.44,+76494.3,+97128.1
2010-01-01 00:00:32 EST,+7769.7,+11215.6,+119689,-7795.11,+76324.6,+96157.9
2010-01-01 00:00:33 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:34 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:35 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:36 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:37 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:38 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:39 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:40 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:41 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:42 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:43 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:44 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:45 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:46 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:47 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:48 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:49 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:50 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:51 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:52 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:53 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:54 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:55 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:56 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:57 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:58 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:00:59 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:01:00 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
2010-01-01 00:01:01 EST,+7769.7,+11215.6,+119689,-7795.12,+76324.6,+96157.8
