# file...... line11.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 124
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:00 EST,+2.19371e-006,-1.12721e-005,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:01 EST,-1.63615e-005,-2.98221e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:02 EST,-5.89644e-007,-1.22805e-005,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:03 EST,-1.16417e-005,-6.42447e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:04 EST,-7.47128e-007,-6.6759e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:05 EST,-4.27043e-006,-5.27056e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:06 EST,-3.36356e-006,-1.38028e-005,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:07 EST,+6.3367e-006,-1.35542e-005,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:08 EST,+1.03609e-005,-1.76369e-005,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:09 EST,+3.08013e-006,-1.2246e-005,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:10 EST,-2.96332e-006,-6.15254e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:11 EST,-8.77335e-006,+5.34119e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:12 EST,+8.73432e-006,-1.90131e-005,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:13 EST,-1.51002e-005,-2.42625e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:14 EST,+1.91529e-006,-1.57875e-005,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:15 EST,-1.32185e-005,-5.26273e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:16 EST,-2.84009e-006,-4.05676e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:17 EST,-4.31874e-007,-1.20508e-005,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:18 EST,-1.57931e-005,+3.83147e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:19 EST,-1.00131e-005,-4.15543e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:20 EST,-5.10442e-006,-1.53111e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:21 EST,+2.29968e-007,-6.29596e-006,+27651.2,-1556.98,+14364.9,+22561.9
2010-01-01 00:00:22 EST,-1.11084e-005,-1.25194e-006,+27682.2,-1601.96,+14333.7,+22606.8
2010-01-01 00:00:23 EST,-3.89077e-006,-2.10821e-006,+27682.2,-1601.95,+14333.7,+22606.8
2010-01-01 00:00:24 EST,+3.21868e-008,-9.86799e-006,+27682.2,-1601.95,+14333.7,+22606.8
