# file...... line26.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 139
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:30 EST,+97073.7,+17740,+73286.7,+67051.2,+41052.8,+20865.6
2010-01-01 00:00:31 EST,+97073.7,+17740,+73286.7,+67051.2,+41052.8,+20865.6
2010-01-01 00:00:32 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:33 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:34 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:35 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:36 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:37 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:38 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:39 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:40 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:41 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:42 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:43 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:44 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:45 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:46 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:47 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:48 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:49 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:50 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:51 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:52 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:53 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:54 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:55 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:56 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:57 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:58 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:00:59 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:01:00 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
2010-01-01 00:01:01 EST,+96541.8,+17460,+73164.8,+67040.9,+41188.5,+20801.1
