# file...... line34.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 148
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:00 EST,+27344.1,-1818.5,+15381.9,+23039.2,-1.29661e-005,-1.49058e-006
2010-01-01 00:00:01 EST,+27344.1,-1818.5,+15381.9,+23039.2,-8.51397e-006,-9.89059e-007
2010-01-01 00:00:02 EST,+27344.1,-1818.5,+15381.9,+23039.2,-1.57695e-006,-7.57385e-006
2010-01-01 00:00:03 EST,+27344.1,-1818.5,+15381.9,+23039.2,-3.35402e-006,+5.93023e-006
2010-01-01 00:00:04 EST,+27344.1,-1818.5,+15381.9,+23039.2,-8.80084e-006,+6.81586e-006
2010-01-01 00:00:05 EST,+27344.1,-1818.5,+15381.9,+23039.2,-3.63516e-006,-2.44457e-006
2010-01-01 00:00:06 EST,+27344.1,-1818.5,+15381.9,+23039.2,-1.38408e-005,-1.44644e-005
2010-01-01 00:00:07 EST,+27344.1,-1818.5,+15381.9,+23039.2,-1.6601e-006,-1.5436e-005
2010-01-01 00:00:08 EST,+27344.1,-1818.5,+15381.9,+23039.2,+2.43501e-006,+2.00147e-006
2010-01-01 00:00:09 EST,+27344.1,-1818.5,+15381.9,+23039.2,-4.84702e-007,-3.5675e-006
2010-01-01 00:00:10 EST,+27344.1,-1818.5,+15381.9,+23039.2,-5.97612e-006,-5.0074e-006
2010-01-01 00:00:11 EST,+27344.1,-1818.5,+15381.9,+23039.2,-1.61821e-006,-4.49045e-006
2010-01-01 00:00:12 EST,+27344.1,-1818.5,+15381.9,+23039.2,-1.08072e-005,-7.23321e-006
2010-01-01 00:00:13 EST,+27344.1,-1818.5,+15381.9,+23039.2,-2.9763e-006,-1.25074e-005
2010-01-01 00:00:14 EST,+27344.1,-1818.5,+15381.9,+23039.2,-6.82577e-006,-8.43522e-006
2010-01-01 00:00:15 EST,+27344.1,-1818.5,+15381.9,+23039.2,-8.35441e-006,-8.6101e-006
2010-01-01 00:00:16 EST,+27344.1,-1818.5,+15381.9,+23039.2,-1.40236e-005,-3.22403e-006
2010-01-01 00:00:17 EST,+27344.1,-1818.5,+15381.9,+23039.2,+5.07659e-006,-1.54509e-005
2010-01-01 00:00:18 EST,+27344.1,-1818.5,+15381.9,+23039.2,-1.55558e-005,-8.04763e-006
2010-01-01 00:00:19 EST,+27344.1,-1818.5,+15381.9,+23039.2,-8.11365e-006,-3.57356e-006
2010-01-01 00:00:20 EST,+27344.1,-1818.5,+15381.9,+23039.2,-4.40188e-006,-8.19505e-006
2010-01-01 00:00:21 EST,+27344.1,-1818.5,+15381.9,+23039.2,+5.34216e-006,-2.62215e-006
2010-01-01 00:00:22 EST,+27736.4,-1708.48,+15510.7,+23285.4,+3.96902e-006,-1.14139e-005
2010-01-01 00:00:23 EST,+27736.4,-1708.48,+15510.7,+23285.4,+9.53616e-006,-4.43786e-006
2010-01-01 00:00:24 EST,+27736.4,-1708.48,+15510.7,+23285.4,+3.4737e-007,+7.21787e-007
2010-01-01 00:00:25 EST,+27736.4,-1708.48,+15510.7,+23285.4,+1.03092e-006,+6.61494e-007
2010-01-01 00:00:26 EST,+27736.4,-1708.48,+15510.7,+23285.4,+4.63332e-006,+7.4271e-006
