# file...... line15.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 128
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:36 EST,+15230.7,+22700.1,+1.01328e-005,-6.63305e-006,+26788.1,-1693.46
2010-01-01 00:00:37 EST,+15230.7,+22700.1,+1.50914e-006,+1.33043e-006,+26788.1,-1693.46
2010-01-01 00:00:38 EST,+15230.7,+22700.1,-4.2315e-006,+9.83731e-006,+26788.1,-1693.46
2010-01-01 00:00:39 EST,+15230.7,+22700.1,-6.6072e-006,+4.66873e-006,+26788.1,-1693.46
2010-01-01 00:00:40 EST,+15230.7,+22700.1,-1.22496e-005,+1.50891e-005,+26788.1,-1693.46
2010-01-01 00:00:41 EST,+15230.7,+22700.1,-5.57606e-006,+7.82468e-006,+26788.1,-1693.46
2010-01-01 00:00:42 EST,+15230.7,+22700.1,+5.32544e-006,+7.68477e-006,+26788.1,-1693.46
2010-01-01 00:00:43 EST,+15230.7,+22700.1,+1.25383e-006,+4.33157e-006,+26788.1,-1693.46
2010-01-01 00:00:44 EST,+15230.7,+22700.1,-4.13442e-006,+1.07376e-005,+26788.1,-1693.46
2010-01-01 00:00:45 EST,+15230.7,+22700.1,-5.93132e-006,+9.37948e-006,+26788.1,-1693.46
2010-01-01 00:00:46 EST,+15230.7,+22700.1,+4.86085e-007,+6.52988e-006,+26788.1,-1693.46
2010-01-01 00:00:47 EST,+15230.7,+22700.1,-4.39997e-007,+2.79851e-005,+26788.1,-1693.46
2010-01-01 00:00:48 EST,+15230.7,+22700.1,+8.37339e-006,+5.85853e-006,+26788.1,-1693.46
2010-01-01 00:00:49 EST,+15230.7,+22700.1,+7.79277e-006,+1.00931e-005,+26788.1,-1693.46
2010-01-01 00:00:50 EST,+15230.7,+22700.1,+1.03558e-006,+2.99775e-006,+26788.1,-1693.46
2010-01-01 00:00:51 EST,+15230.7,+22700.1,-8.46335e-006,+1.26012e-005,+26788.1,-1693.46
2010-01-01 00:00:52 EST,+15230.7,+22700.1,-4.57696e-006,+7.1807e-006,+26788.1,-1693.46
2010-01-01 00:00:53 EST,+15230.7,+22700.1,-9.96843e-006,+9.13482e-006,+26788.1,-1693.46
2010-01-01 00:00:54 EST,+15230.7,+22700.1,+4.63052e-006,+4.95732e-006,+26788.1,-1693.46
2010-01-01 00:00:55 EST,+15230.7,+22700.1,+5.56512e-006,-2.06249e-006,+26788.1,-1693.46
2010-01-01 00:00:56 EST,+15230.7,+22700.1,+4.72658e-006,+7.48825e-006,+26788.1,-1693.46
2010-01-01 00:00:57 EST,+15230.7,+22700.1,-4.74335e-007,-9.2395e-006,+26788.1,-1693.46
2010-01-01 00:00:58 EST,+15230.7,+22700.1,-1.13427e-005,+8.54125e-006,+26788.1,-1693.46
2010-01-01 00:00:59 EST,+15230.7,+22700.1,-6.09672e-006,+2.01985e-006,+26788.1,-1693.46
2010-01-01 00:01:00 EST,+15230.7,+22700.1,-8.81016e-006,+2.45828e-005,+26788.1,-1693.46
2010-01-01 00:01:01 EST,+15230.7,+22700.1,+1.47833e-006,+2.06601e-006,+26788.1,-1693.46
