# file...... line12.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 125
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:00 EST,+8.38769e-006,-1.15104e-005,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:01 EST,+5.93543e-006,-1.12765e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:02 EST,-5.67522e-006,+1.47293e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:03 EST,+4.22596e-006,-6.51216e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:04 EST,-3.07859e-006,-3.13055e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:05 EST,-2.37365e-005,+3.52283e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:06 EST,+1.01261e-006,-1.01951e-005,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:07 EST,+1.85999e-005,-1.05032e-005,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:08 EST,-6.35828e-006,+6.68625e-007,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:09 EST,-6.89281e-006,+3.04304e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:10 EST,+6.03537e-007,-9.10473e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:11 EST,-4.49136e-006,-4.35168e-007,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:12 EST,+1.80289e-005,-1.21833e-005,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:13 EST,-5.68303e-006,+1.83429e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:14 EST,+5.11945e-006,-1.00942e-005,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:15 EST,-4.86032e-006,+2.77772e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:16 EST,-8.84635e-007,-8.99287e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:17 EST,+1.16237e-005,-8.4133e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:18 EST,+5.67784e-006,-1.06776e-005,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:19 EST,-7.93601e-006,-3.36089e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:20 EST,-6.98268e-006,+1.05161e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:21 EST,+4.9816e-006,-2.79652e-006,+27413.2,-1597.86,+14205.1,+22398.7
2010-01-01 00:00:22 EST,-9.20054e-006,-3.00687e-006,+27725.4,-1659.39,+14319.8,+22673.6
