# file...... line10.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 123
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:00 EST,+31814.5,+44680.8,+1.1843e-005,-8.27138e-006,+53240.4,-4661.5
2010-01-01 00:00:01 EST,+31814.5,+44680.8,+8.72107e-006,-9.93517e-006,+53240.4,-4661.5
2010-01-01 00:00:02 EST,+31814.5,+44680.8,-5.55431e-006,+9.85712e-007,+53240.4,-4661.5
2010-01-01 00:00:03 EST,+31814.5,+44680.8,+7.07879e-007,-1.98747e-006,+53240.4,-4661.5
2010-01-01 00:00:04 EST,+31814.5,+44680.8,+1.06407e-005,-6.32307e-006,+53240.4,-4661.5
2010-01-01 00:00:05 EST,+31814.5,+44680.8,+2.7624e-006,-4.9458e-006,+53240.4,-4661.5
2010-01-01 00:00:06 EST,+31814.5,+44680.8,+4.92322e-006,-2.91675e-006,+53240.4,-4661.5
2010-01-01 00:00:07 EST,+31814.5,+44680.8,+1.26228e-005,-3.11031e-006,+53240.4,-4661.5
2010-01-01 00:00:08 EST,+31814.5,+44680.8,+1.16057e-005,-2.06638e-005,+53240.4,-4661.5
2010-01-01 00:00:09 EST,+31814.5,+44680.8,+6.42566e-007,+2.74479e-006,+53240.4,-4661.5
2010-01-01 00:00:10 EST,+31814.5,+44680.8,+3.40391e-006,-1.08374e-005,+53240.4,-4661.5
2010-01-01 00:00:11 EST,+31814.5,+44680.8,-2.20312e-006,-6.55855e-006,+53240.4,-4661.5
2010-01-01 00:00:12 EST,+31814.5,+44680.8,-3.67777e-006,-1.77054e-005,+53240.4,-4661.5
2010-01-01 00:00:13 EST,+31814.5,+44680.8,+1.66806e-005,-1.71304e-005,+53240.4,-4661.5
2010-01-01 00:00:14 EST,+31814.5,+44680.8,+1.58744e-005,-2.08878e-005,+53240.4,-4661.5
2010-01-01 00:00:15 EST,+31814.5,+44680.8,+5.03671e-006,-1.6596e-005,+53240.4,-4661.5
2010-01-01 00:00:16 EST,+31814.5,+44680.8,-1.06224e-006,-1.75964e-005,+53240.4,-4661.5
2010-01-01 00:00:17 EST,+31814.5,+44680.8,-2.59869e-007,-8.50115e-006,+53240.4,-4661.5
2010-01-01 00:00:18 EST,+31814.5,+44680.8,-2.27454e-006,-9.90562e-006,+53240.4,-4661.5
2010-01-01 00:00:19 EST,+31814.5,+44680.8,+8.85935e-006,-1.60711e-005,+53240.4,-4661.5
