# file...... line19.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 132
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:49 EST,+1.07136e-005,-1.64011e-005,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:00:50 EST,-1.69326e-005,+3.95364e-006,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:00:51 EST,-2.22718e-006,-6.82771e-006,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:00:52 EST,-7.28991e-006,-1.063e-005,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:00:53 EST,-1.35605e-006,-2.29151e-007,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:00:54 EST,-1.39012e-005,-1.26451e-006,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:00:55 EST,+1.33477e-005,-1.32093e-005,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:00:56 EST,-6.81149e-006,-1.70712e-006,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:00:57 EST,+1.85677e-006,+2.55313e-006,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:00:58 EST,-1.5983e-005,+7.69311e-006,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:00:59 EST,+1.07604e-005,-1.32685e-005,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:01:00 EST,+7.71967e-006,-7.08082e-006,+27280.7,-1349.24,+14381.6,+22166.3
2010-01-01 00:01:01 EST,-2.28467e-006,-1.8188e-005,+27280.7,-1349.24,+14381.6,+22166.3
