# file...... line23.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 136
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:34 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.83698e-005,-4.6933e-007
2010-01-01 00:00:35 EST,+56069.2,-4764.1,+32492.1,+46419.6,-2.74959e-006,-4.16785e-006
2010-01-01 00:00:36 EST,+56069.2,-4764.1,+32492.1,+46419.6,-8.67202e-006,-1.20373e-006
2010-01-01 00:00:37 EST,+56069.2,-4764.1,+32492.1,+46419.6,-2.88842e-006,-4.67491e-006
2010-01-01 00:00:38 EST,+56069.2,-4764.1,+32492.1,+46419.6,-6.97909e-006,-3.84138e-006
2010-01-01 00:00:39 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.1494e-005,+3.4684e-006
2010-01-01 00:00:40 EST,+56069.2,-4764.1,+32492.1,+46419.6,-7.05626e-006,-2.81115e-006
2010-01-01 00:00:41 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.31611e-005,-7.26339e-006
2010-01-01 00:00:42 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.37537e-005,-5.95466e-006
2010-01-01 00:00:43 EST,+56069.2,-4764.1,+32492.1,+46419.6,-8.71209e-006,-8.5929e-006
2010-01-01 00:00:44 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.21156e-005,-1.15749e-005
2010-01-01 00:00:45 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.56997e-005,-5.01812e-006
2010-01-01 00:00:46 EST,+56069.2,-4764.1,+32492.1,+46419.6,-2.93372e-006,-1.17253e-006
2010-01-01 00:00:47 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.03014e-005,+8.58657e-007
2010-01-01 00:00:48 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.16818e-005,+1.26393e-006
2010-01-01 00:00:49 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.24123e-006,+2.59834e-006
2010-01-01 00:00:50 EST,+56069.2,-4764.1,+32492.1,+46419.6,+4.23246e-006,-3.66112e-006
2010-01-01 00:00:51 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.09666e-005,-7.63578e-006
2010-01-01 00:00:52 EST,+56069.2,-4764.1,+32492.1,+46419.6,-4.07111e-006,+1.41662e-006
2010-01-01 00:00:53 EST,+56069.2,-4764.1,+32492.1,+46419.6,-5.17815e-006,-4.3079e-006
2010-01-01 00:00:54 EST,+56069.2,-4764.1,+32492.1,+46419.6,-7.1168e-006,-7.07408e-007
2010-01-01 00:00:55 EST,+56069.2,-4764.1,+32492.1,+46419.6,-5.6234e-006,-9.82517e-007
2010-01-01 00:00:56 EST,+56069.2,-4764.1,+32492.1,+46419.6,-2.68977e-005,-5.36162e-006
2010-01-01 00:00:57 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.21524e-005,+6.1315e-006
2010-01-01 00:00:58 EST,+56069.2,-4764.1,+32492.1,+46419.6,-1.54826e-005,+8.48955e-006
2010-01-01 00:00:59 EST,+56069.2,-4764.1,+32492.1,+46419.6,-9.45807e-006,+1.03141e-005
2010-01-01 00:01:00 EST,+56069.2,-4764.1,+32492.1,+46419.6,-6.13976e-006,-1.54709e-005
2010-01-01 00:01:01 EST,+56069.2,-4764.1,+32492.1,+46419.6,+4.61898e-006,-4.40918e-006
