# file...... line16.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 129
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:00 EST,+4.4147e-007,+1.12123e-006,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:01 EST,+1.97939e-005,-8.93429e-006,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:02 EST,+1.76817e-005,-1.65842e-005,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:03 EST,+2.2067e-005,-1.11617e-005,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:04 EST,+9.36115e-006,-1.87492e-006,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:05 EST,-9.74292e-006,+3.03312e-006,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:06 EST,+5.59898e-006,-1.11718e-005,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:07 EST,+2.47871e-006,-7.03538e-006,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:08 EST,-6.69227e-006,+4.90932e-006,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:09 EST,+9.97884e-006,+1.46139e-006,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:10 EST,+1.93663e-005,-1.28192e-005,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:11 EST,+1.33947e-005,-9.67893e-006,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:12 EST,+1.13963e-005,-1.07389e-005,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:13 EST,+1.48429e-006,+3.53885e-006,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:14 EST,+9.06753e-006,-1.29724e-005,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:15 EST,-5.5113e-006,-3.80984e-006,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:16 EST,-9.38616e-006,-8.2237e-006,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:17 EST,-4.71279e-006,-4.75919e-007,+55096.7,-4166.55,+30031.8,+44232.1
2010-01-01 00:00:18 EST,+4.98243e-007,-1.07343e-005,+55096.7,-4166.55,+30031.8,+44232.1
